Date - Time ,Time,Temperature©,Humidity ,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),PV Generation (KW)
2019-11-20 01:00:00,1922,-15.473,0.001,0.0,0.0,0.0
2019-11-20 02:00:00,1923,-15.506,0.001,0.0,0.0,0.0
2019-11-20 03:00:00,1924,-15.555,0.001,0.0,0.0,0.0
2019-11-20 04:00:00,1925,-15.65,0.001,0.0,0.0,0.0
2019-11-20 05:00:00,1926,-15.626,0.001,0.0,0.0,0.0
2019-11-20 06:00:00,1927,-15.568,0.001,1.227,4.185,0.0
2019-11-20 07:00:00,1928,-15.328,0.001,48.5,107.766,235.006
2019-11-20 08:00:00,1929,-14.004,0.001,161.168,283.512,906.769
2019-11-20 09:00:00,1930,-12.842,0.001,276.087,421.715,1336.352
2019-11-20 10:00:00,1931,-12.185,0.001,343.519,507.755,1169.227
2019-11-20 11:00:00,1932,-12.001,0.001,358.402,535.795,1031.406
2019-11-20 12:00:00,1933,-11.978,0.001,319.052,503.889,835.667
2019-11-20 13:00:00,1934,-12.07,0.001,240.527,414.213,596.074
2019-11-20 14:00:00,1935,-12.319,0.001,140.195,272.882,327.422
2019-11-20 15:00:00,1936,-12.774,0.001,39.727,92.27,81.322
2019-11-20 16:00:00,1937,-13.672,0.001,0.272,0.883,0.0
2019-11-20 17:00:00,1938,-15.252,0.001,0.0,0.0,0.0
2019-11-20 18:00:00,1939,-17.032,0.001,0.0,0.0,0.0
2019-11-20 19:00:00,1940,-18.296,0.001,0.0,0.0,0.0
2019-11-20 20:00:00,1941,-19.063,0.001,0.0,0.0,0.0
2019-11-20 21:00:00,1942,-19.608,0.001,0.0,0.0,0.0
2019-11-20 22:00:00,1943,-19.923,0.001,0.0,0.0,0.0
2019-11-20 23:00:00,1944,-20.026,0.001,0.0,0.0,0.0
2019-11-21 00:00:00,1945,-20.156,0.001,0.0,0.0,0.0
2019-11-21 01:00:00,1946,-20.286,0.001,0.0,0.0,0.0
2019-11-21 02:00:00,1947,-20.369,0.001,0.0,0.0,0.0
2019-11-21 03:00:00,1948,-20.358,0.001,0.0,0.0,0.0
2019-11-21 04:00:00,1949,-20.247,0.001,0.0,0.0,0.0
2019-11-21 05:00:00,1950,-20.025,0.001,0.0,0.0,0.0
2019-11-21 06:00:00,1951,-19.637,0.001,1.063,3.682,0.0
2019-11-21 07:00:00,1952,-18.749,0.001,48.476,103.871,695.871
2019-11-21 08:00:00,1953,-16.091,0.001,167.218,278.835,2435.364
2019-11-21 09:00:00,1954,-11.756,0.001,282.281,416.893,3131.844
2019-11-21 10:00:00,1955,-8.833,0.001,356.669,502.858,3420.312
2019-11-21 11:00:00,1956,-7.126,0.001,378.902,530.865,3512.207
2019-11-21 12:00:00,1957,-6.267,0.002,347.561,499.001,3494.565
2019-11-21 13:00:00,1958,-6.055,0.002,265.785,409.427,3267.278
2019-11-21 14:00:00,1959,-6.647,0.002,148.603,268.237,2612.549
2019-11-21 15:00:00,1960,-9.686,0.002,34.199,88.307,1285.122
2019-11-21 16:00:00,1961,-12.865,0.001,0.143,0.711,0.0
2019-11-21 17:00:00,1962,-13.675,0.001,0.0,0.0,0.0
2019-11-21 18:00:00,1963,-13.62,0.002,0.0,0.0,0.0
2019-11-21 19:00:00,1964,-12.556,0.002,0.0,0.0,0.0
2019-11-21 20:00:00,1965,-10.681,0.002,0.0,0.0,0.0
2019-11-21 21:00:00,1966,-8.948,0.002,0.0,0.0,0.0
2019-11-21 22:00:00,1967,-7.35,0.002,0.0,0.0,0.0
2019-11-21 23:00:00,1968,-5.988,0.002,0.0,0.0,0.0
2019-11-22 00:00:00,1969,-5.116,0.002,0.0,0.0,0.0
2019-11-22 01:00:00,1970,-4.386,0.002,0.0,0.0,0.0
2019-11-22 02:00:00,1971,-3.5,0.002,0.0,0.0,0.0
2019-11-22 03:00:00,1972,-3.141,0.002,0.0,0.0,0.0
2019-11-22 04:00:00,1973,-2.746,0.002,0.0,0.0,0.0
2019-11-22 05:00:00,1974,-2.496,0.002,0.0,0.0,0.0
2019-11-22 06:00:00,1975,-2.287,0.002,0.501,3.231,0.0
2019-11-22 07:00:00,1976,-1.703,0.002,21.193,100.12,31.486
2019-11-22 08:00:00,1977,-0.981,0.002,73.858,274.263,158.649
2019-11-22 09:00:00,1978,-0.236,0.003,128.029,412.19,290.582
2019-11-22 10:00:00,1979,0.192,0.003,166.17,498.075,337.507
2019-11-22 11:00:00,1980,0.429,0.003,177.582,526.061,243.264
2019-11-22 12:00:00,1981,0.571,0.003,165.666,494.234,121.63
2019-11-22 13:00:00,1982,0.74,0.003,128.301,404.747,61.858
2019-11-22 14:00:00,1983,0.906,0.003,71.272,263.704,12.02
2019-11-22 15:00:00,1984,1.08,0.003,17.114,84.505,0.0
2019-11-22 16:00:00,1985,1.259,0.003,0.067,0.569,0.0
2019-11-22 17:00:00,1986,1.408,0.003,0.0,0.0,0.0
2019-11-22 18:00:00,1987,1.489,0.003,0.0,0.0,0.0
2019-11-22 19:00:00,1988,1.547,0.003,0.0,0.0,0.0
2019-11-22 20:00:00,1989,1.587,0.004,0.0,0.0,0.0
2019-11-22 21:00:00,1990,1.617,0.004,0.0,0.0,0.0
2019-11-22 22:00:00,1991,1.725,0.004,0.0,0.0,0.0
2019-11-22 23:00:00,1992,1.798,0.003,0.0,0.0,0.0
2019-11-23 00:00:00,1993,1.841,0.003,0.0,0.0,0.0
2019-11-23 01:00:00,1994,1.83,0.003,0.0,0.0,0.0
2019-11-23 02:00:00,1995,1.735,0.003,0.0,0.0,0.0
2019-11-23 03:00:00,1996,1.453,0.003,0.0,0.0,0.0
2019-11-23 04:00:00,1997,0.885,0.003,0.0,0.0,0.0
2019-11-23 05:00:00,1998,-0.045,0.003,0.0,0.0,0.0
2019-11-23 06:00:00,1999,-1.201,0.002,0.301,2.829,0.0
2019-11-23 07:00:00,2000,-2.272,0.002,27.344,96.513,111.982
2019-11-23 08:00:00,2001,-2.587,0.002,119.2,269.806,1336.368
2019-11-23 09:00:00,2002,-2.384,0.002,213.35,407.603,2186.681
2019-11-23 10:00:00,2003,-1.968,0.002,277.351,493.409,2819.666
2019-11-23 11:00:00,2004,-1.93,0.002,293.818,521.362,2665.397
2019-11-23 12:00:00,2005,-2.524,0.002,262.543,489.581,1800.567
2019-11-23 13:00:00,2006,-3.456,0.002,194.688,400.189,979.693
2019-11-23 14:00:00,2007,-4.554,0.002,112.563,259.292,925.206
2019-11-23 15:00:00,2008,-6.198,0.002,29.706,80.863,985.909
2019-11-23 16:00:00,2009,-8.326,0.002,0.124,0.452,0.0
2019-11-23 17:00:00,2010,-9.537,0.002,0.0,0.0,0.0
2019-11-23 18:00:00,2011,-9.68,0.002,0.0,0.0,0.0
2019-11-23 19:00:00,2012,-9.592,0.002,0.0,0.0,0.0
2019-11-23 20:00:00,2013,-9.719,0.001,0.0,0.0,0.0
2019-11-23 21:00:00,2014,-10.423,0.001,0.0,0.0,0.0
2019-11-23 22:00:00,2015,-11.184,0.001,0.0,0.0,0.0
2019-11-23 23:00:00,2016,-11.313,0.001,0.0,0.0,0.0
2019-11-24 00:00:00,2017,-11.458,0.001,0.0,0.0,0.0
2019-11-24 01:00:00,2018,-11.805,0.001,0.0,0.0,0.0
2019-11-24 02:00:00,2019,-12.266,0.001,0.0,0.0,0.0
2019-11-24 03:00:00,2020,-12.776,0.001,0.0,0.0,0.0
2019-11-24 04:00:00,2021,-13.198,0.001,0.0,0.0,0.0
2019-11-24 05:00:00,2022,-13.507,0.001,0.0,0.0,0.0
2019-11-24 06:00:00,2023,-13.773,0.001,0.27,2.471,0.0
2019-11-24 07:00:00,2024,-14.126,0.001,25.776,93.057,247.713
2019-11-24 08:00:00,2025,-13.2,0.001,113.1,265.471,1334.588
2019-11-24 09:00:00,2026,-12.262,0.001,203.235,403.142,1972.669
2019-11-24 10:00:00,2027,-11.666,0.001,262.172,488.871,2594.408
2019-11-24 11:00:00,2028,-11.281,0.001,284.273,516.802,2636.429
2019-11-24 12:00:00,2029,-10.937,0.001,272.667,485.043,3561.705
2019-11-24 13:00:00,2030,-11.012,0.001,222.375,395.748,3555.578
2019-11-24 14:00:00,2031,-11.66,0.001,135.844,254.998,3041.437
2019-11-24 15:00:00,2032,-13.676,0.001,35.181,77.385,1530.841
2019-11-24 16:00:00,2033,-15.722,0.001,0.103,0.356,0.0
2019-11-24 17:00:00,2034,-16.503,0.001,0.0,0.0,0.0
2019-11-24 18:00:00,2035,-17.101,0.001,0.0,0.0,0.0
2019-11-24 19:00:00,2036,-17.599,0.001,0.0,0.0,0.0
2019-11-24 20:00:00,2037,-18.039,0.001,0.0,0.0,0.0
2019-11-24 21:00:00,2038,-18.45,0.001,0.0,0.0,0.0
2019-11-24 22:00:00,2039,-18.789,0.001,0.0,0.0,0.0
2019-11-24 23:00:00,2040,-19.072,0.001,0.0,0.0,0.0
2019-11-25 00:00:00,2041,-19.312,0.001,0.0,0.0,0.0
2019-11-25 01:00:00,2042,-19.454,0.001,0.0,0.0,0.0
2019-11-25 02:00:00,2043,-19.659,0.001,0.0,0.0,0.0
2019-11-25 03:00:00,2044,-19.803,0.001,0.0,0.0,0.0
2019-11-25 04:00:00,2045,-19.798,0.001,0.0,0.0,0.0
2019-11-25 05:00:00,2046,-19.685,0.001,0.0,0.0,0.0
2019-11-25 06:00:00,2047,-19.716,0.001,0.77,2.153,0.0
2019-11-25 07:00:00,2048,-19.377,0.001,47.759,89.74,638.607
2019-11-25 08:00:00,2049,-17.235,0.001,170.541,261.266,2512.188
2019-11-25 09:00:00,2050,-15.261,0.001,284.637,398.804,3378.177
2019-11-25 10:00:00,2051,-13.801,0.001,359.978,484.456,3642.376
2019-11-25 11:00:00,2052,-12.749,0.001,383.331,512.366,3733.803
2019-11-25 12:00:00,2053,-12.081,0.001,352.743,480.653,3734.223
2019-11-25 13:00:00,2054,-11.865,0.001,273.219,391.438,3557.267
2019-11-25 14:00:00,2055,-12.145,0.001,157.102,250.826,3032.548
2019-11-25 15:00:00,2056,-13.815,0.001,36.832,74.067,1469.81
2019-11-25 16:00:00,2057,-16.154,0.001,0.078,0.278,0.0
2019-11-25 17:00:00,2058,-16.925,0.001,0.0,0.0,0.0
2019-11-25 18:00:00,2059,-17.289,0.001,0.0,0.0,0.0
2019-11-25 19:00:00,2060,-17.397,0.001,0.0,0.0,0.0
2019-11-25 20:00:00,2061,-17.625,0.001,0.0,0.0,0.0
2019-11-25 21:00:00,2062,-17.854,0.001,0.0,0.0,0.0
2019-11-25 22:00:00,2063,-17.972,0.001,0.0,0.0,0.0
2019-11-25 23:00:00,2064,-18.022,0.001,0.0,0.0,0.0
2019-11-26 00:00:00,2065,-17.868,0.001,0.0,0.0,0.0
2019-11-26 01:00:00,2066,-17.118,0.001,0.0,0.0,0.0
2019-11-26 02:00:00,2067,-16.389,0.001,0.0,0.0,0.0
2019-11-26 03:00:00,2068,-16.01,0.001,0.0,0.0,0.0
2019-11-26 04:00:00,2069,-16.083,0.001,0.0,0.0,0.0
2019-11-26 05:00:00,2070,-16.658,0.001,0.0,0.0,0.0
2019-11-26 06:00:00,2071,-17.48,0.001,0.562,1.871,0.0
2019-11-26 07:00:00,2072,-17.123,0.001,35.027,86.569,791.605
2019-11-26 08:00:00,2073,-14.425,0.001,112.193,257.179,1334.955
2019-11-26 09:00:00,2074,-11.82,0.001,180.3,394.592,1364.85
2019-11-26 10:00:00,2075,-9.918,0.001,221.747,480.167,1365.264
2019-11-26 11:00:00,2076,-8.898,0.001,231.04,508.064,1149.458
2019-11-26 12:00:00,2077,-8.409,0.001,208.92,476.374,824.968
2019-11-26 13:00:00,2078,-8.318,0.001,154.71,387.255,611.509
2019-11-26 14:00:00,2079,-8.639,0.001,85.664,246.779,350.757
2019-11-26 15:00:00,2080,-9.648,0.001,20.91,70.907,106.238
2019-11-26 16:00:00,2081,-11.101,0.001,0.055,0.216,0.0
2019-11-26 17:00:00,2082,-11.741,0.001,0.0,0.0,0.0
2019-11-26 18:00:00,2083,-12.001,0.001,0.0,0.0,0.0
2019-11-26 19:00:00,2084,-12.365,0.001,0.0,0.0,0.0
2019-11-26 20:00:00,2085,-12.56,0.001,0.0,0.0,0.0
2019-11-26 21:00:00,2086,-12.723,0.001,0.0,0.0,0.0
2019-11-26 22:00:00,2087,-12.634,0.001,0.0,0.0,0.0
2019-11-26 23:00:00,2088,-12.586,0.001,0.0,0.0,0.0
2019-11-27 00:00:00,2089,-12.77,0.001,0.0,0.0,0.0
2019-11-27 01:00:00,2090,-12.976,0.001,0.0,0.0,0.0
2019-11-27 02:00:00,2091,-13.91,0.001,0.0,0.0,0.0
2019-11-27 03:00:00,2092,-15.172,0.001,0.0,0.0,0.0
2019-11-27 04:00:00,2093,-16.113,0.001,0.0,0.0,0.0
2019-11-27 05:00:00,2094,-16.661,0.001,0.0,0.0,0.0
2019-11-27 06:00:00,2095,-17.29,0.001,0.337,1.622,0.0
2019-11-27 07:00:00,2096,-18.23,0.001,37.4,83.542,732.138
2019-11-27 08:00:00,2097,-17.237,0.001,154.749,253.217,2769.227
2019-11-27 09:00:00,2098,-15.814,0.001,272.387,390.513,3463.349
2019-11-27 10:00:00,2099,-14.826,0.001,351.43,476.013,3735.99
2019-11-27 11:00:00,2100,-14.271,0.001,378.029,503.89,3838.435
2019-11-27 12:00:00,2101,-14.083,0.001,348.098,472.236,3859.674
2019-11-27 13:00:00,2102,-14.232,0.001,268.325,383.207,3706.165
2019-11-27 14:00:00,2103,-14.77,0.001,152.534,242.859,3209.61
2019-11-27 15:00:00,2104,-16.14,0.001,33.38,67.905,1479.417
2019-11-27 16:00:00,2105,-18.346,0.001,0.046,0.165,0.0
2019-11-27 17:00:00,2106,-19.161,0.001,0.0,0.0,0.0
2019-11-27 18:00:00,2107,-19.558,0.001,0.0,0.0,0.0
2019-11-27 19:00:00,2108,-19.916,0.001,0.0,0.0,0.0
2019-11-27 20:00:00,2109,-20.163,0.001,0.0,0.0,0.0
2019-11-27 21:00:00,2110,-20.318,0.001,0.0,0.0,0.0
2019-11-27 22:00:00,2111,-20.401,0.001,0.0,0.0,0.0
2019-11-27 23:00:00,2112,-20.64,0.001,0.0,0.0,0.0
2019-11-28 00:00:00,2113,-20.673,0.001,0.0,0.0,0.0
2019-11-28 01:00:00,2114,-20.513,0.001,0.0,0.0,0.0
2019-11-28 02:00:00,2115,-20.515,0.001,0.0,0.0,0.0
2019-11-28 03:00:00,2116,-20.473,0.001,0.0,0.0,0.0
2019-11-28 04:00:00,2117,-20.365,0.001,0.0,0.0,0.0
2019-11-28 05:00:00,2118,-20.076,0.001,0.0,0.0,0.0
2019-11-28 06:00:00,2119,-20.033,0.001,0.472,1.404,0.0
2019-11-28 07:00:00,2120,-19.689,0.001,39.621,80.656,262.137
2019-11-28 08:00:00,2121,-17.699,0.001,146.601,249.388,1125.561
2019-11-28 09:00:00,2122,-15.644,0.001,254.745,386.561,2004.785
2019-11-28 10:00:00,2123,-13.85,0.001,331.018,471.992,2689.841
2019-11-28 11:00:00,2124,-12.781,0.001,356.952,499.857,2919.086
2019-11-28 12:00:00,2125,-12.409,0.001,330.761,468.231,2695.178
2019-11-28 13:00:00,2126,-12.522,0.001,255.104,379.286,2239.254
2019-11-28 14:00:00,2127,-13.066,0.001,142.656,239.07,1316.052
2019-11-28 15:00:00,2128,-14.061,0.001,30.306,65.058,184.42
2019-11-28 16:00:00,2129,-15.251,0.001,0.033,0.125,0.0
2019-11-28 17:00:00,2130,-15.458,0.001,0.0,0.0,0.0
2019-11-28 18:00:00,2131,-15.541,0.001,0.0,0.0,0.0
2019-11-28 19:00:00,2132,-16.049,0.001,0.0,0.0,0.0
2019-11-28 20:00:00,2133,-16.832,0.001,0.0,0.0,0.0
2019-11-28 21:00:00,2134,-17.335,0.001,0.0,0.0,0.0
2019-11-28 22:00:00,2135,-18.063,0.001,0.0,0.0,0.0
2019-11-28 23:00:00,2136,-19.061,0.001,0.0,0.0,0.0
2019-11-29 00:00:00,2137,-19.608,0.001,0.0,0.0,0.0
2019-11-29 01:00:00,2138,-19.986,0.001,0.0,0.0,0.0
2019-11-29 02:00:00,2139,-20.194,0.001,0.0,0.0,0.0
2019-11-29 03:00:00,2140,-20.002,0.001,0.0,0.0,0.0
2019-11-29 04:00:00,2141,-19.731,0.001,0.0,0.0,0.0
2019-11-29 05:00:00,2142,-19.91,0.001,0.0,0.0,0.0
2019-11-29 06:00:00,2143,-20.157,0.001,0.358,1.211,0.0
2019-11-29 07:00:00,2144,-19.823,0.001,38.276,77.913,383.141
2019-11-29 08:00:00,2145,-17.379,0.001,152.144,245.686,1986.684
2019-11-29 09:00:00,2146,-15.089,0.001,266.82,382.751,3047.202
2019-11-29 10:00:00,2147,-13.305,0.001,341.54,468.118,3488.133
2019-11-29 11:00:00,2148,-11.984,0.001,365.41,495.95,3608.813
2019-11-29 12:00:00,2149,-11.166,0.001,336.644,464.365,3587.18
2019-11-29 13:00:00,2150,-11.044,0.001,258.807,375.5,3376.729
2019-11-29 14:00:00,2151,-11.573,0.001,144.686,235.412,2772.908
2019-11-29 15:00:00,2152,-13.842,0.001,29.723,62.361,1057.533
2019-11-29 16:00:00,2153,-16.345,0.001,0.023,0.094,0.0
2019-11-29 17:00:00,2154,-17.054,0.001,0.0,0.0,0.0
2019-11-29 18:00:00,2155,-17.55,0.001,0.0,0.0,0.0
2019-11-29 19:00:00,2156,-17.908,0.001,0.0,0.0,0.0
2019-11-29 20:00:00,2157,-18.196,0.001,0.0,0.0,0.0
2019-11-29 21:00:00,2158,-18.421,0.001,0.0,0.0,0.0
2019-11-29 22:00:00,2159,-18.541,0.001,0.0,0.0,0.0
2019-11-29 23:00:00,2160,-18.663,0.001,0.0,0.0,0.0
2019-11-30 00:00:00,2161,-18.631,0.001,0.0,0.0,0.0
2019-11-30 01:00:00,2162,-18.545,0.001,0.0,0.0,0.0
2019-11-30 02:00:00,2163,-18.503,0.001,0.0,0.0,0.0
2019-11-30 03:00:00,2164,-18.455,0.001,0.0,0.0,0.0
2019-11-30 04:00:00,2165,-18.559,0.001,0.0,0.0,0.0
2019-11-30 05:00:00,2166,-18.57,0.001,0.0,0.0,0.0
2019-11-30 06:00:00,2167,-18.236,0.001,0.286,1.043,0.0
2019-11-30 07:00:00,2168,-17.216,0.001,24.382,75.31,154.862
2019-11-30 08:00:00,2169,-14.482,0.001,82.355,242.126,316.663
2019-11-30 09:00:00,2170,-12.929,0.001,129.911,379.077,421.536
2019-11-30 10:00:00,2171,-11.937,0.001,152.802,464.372,525.946
2019-11-30 11:00:00,2172,-11.183,0.001,148.02,492.189,536.278
2019-11-30 12:00:00,2173,-10.743,0.001,121.061,460.64,383.075
2019-11-30 13:00:00,2174,-10.637,0.001,81.522,371.858,232.439
2019-11-30 14:00:00,2175,-10.889,0.001,39.022,231.887,97.222
2019-11-30 15:00:00,2176,-11.36,0.001,6.459,59.815,2.788
2019-11-30 16:00:00,2177,-11.71,0.001,0.005,0.069,0.0
2019-11-30 17:00:00,2178,-11.819,0.001,0.0,0.0,0.0
2019-11-30 18:00:00,2179,-11.76,0.001,0.0,0.0,0.0
2019-11-30 19:00:00,2180,-11.658,0.001,0.0,0.0,0.0
2019-11-30 20:00:00,2181,-11.555,0.001,0.0,0.0,0.0
2019-11-30 21:00:00,2182,-11.344,0.001,0.0,0.0,0.0
2019-11-30 22:00:00,2183,-10.946,0.001,0.0,0.0,0.0
2019-11-30 23:00:00,2184,-10.19,0.001,0.0,0.0,0.0
